Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DPunkte.Tisch[3].Punkt[34]","DB65,BYTE320",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[35]","DB65,BYTE321",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[36]","DB65,BYTE322",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[37]","DB65,BYTE323",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[38]","DB65,BYTE324",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[39]","DB65,BYTE325",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[4]","DB65,BYTE290",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[40]","DB65,BYTE326",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[41]","DB65,BYTE327",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[42]","DB65,BYTE328",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[43]","DB65,BYTE329",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[44]","DB65,BYTE330",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[45]","DB65,BYTE331",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[46]","DB65,BYTE332",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[47]","DB65,BYTE333",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[48]","DB65,BYTE334",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[49]","DB65,BYTE335",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[5]","DB65,BYTE291",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[50]","DB65,BYTE336",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[51]","DB65,BYTE337",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[52]","DB65,BYTE338",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[53]","DB65,BYTE339",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[54]","DB65,BYTE340",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[55]","DB65,BYTE341",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[56]","DB65,BYTE342",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[57]","DB65,BYTE343",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[58]","DB65,BYTE344",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[59]","DB65,BYTE345",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[6]","DB65,BYTE292",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[60]","DB65,BYTE346",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[61]","DB65,BYTE347",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[62]","DB65,BYTE348",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[63]","DB65,BYTE349",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[64]","DB65,BYTE350",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[65]","DB65,BYTE351",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[66]","DB65,BYTE352",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[67]","DB65,BYTE353",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[68]","DB65,BYTE354",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[69]","DB65,BYTE355",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[7]","DB65,BYTE293",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[70]","DB65,BYTE356",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[71]","DB65,BYTE357",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[72]","DB65,BYTE358",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[73]","DB65,BYTE359",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[74]","DB65,BYTE360",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[75]","DB65,BYTE361",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[76]","DB65,BYTE362",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[77]","DB65,BYTE363",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[78]","DB65,BYTE364",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[79]","DB65,BYTE365",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[8]","DB65,BYTE294",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[80]","DB65,BYTE366",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[81]","DB65,BYTE367",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[82]","DB65,BYTE368",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[83]","DB65,BYTE369",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[84]","DB65,BYTE370",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[85]","DB65,BYTE371",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[86]","DB65,BYTE372",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[87]","DB65,BYTE373",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[88]","DB65,BYTE374",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[89]","DB65,BYTE375",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[9]","DB65,BYTE295",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[90]","DB65,BYTE376",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[91]","DB65,BYTE377",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[92]","DB65,BYTE378",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[93]","DB65,BYTE379",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[94]","DB65,BYTE380",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[95]","DB65,BYTE381",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[96]","DB65,BYTE382",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[97]","DB65,BYTE383",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[98]","DB65,BYTE384",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Punkt[99]","DB65,BYTE385",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[3].Sz","DB65,INT280",Short,1,R/W,100,,,,,,,,,,"Schleifenzähler Tisch",
"DPunkte.Tisch[3].ZAnzahl","DB65,INT282",Short,1,R/W,100,,,,,,,,,,"Zwischenergebniss Anzahl",
"DPunkte.Tisch[3].OP[1].Ist.Anzahl_niO","DB65,X390.0",Boolean,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte n.i.O.",
"DPunkte.Tisch[3].OP[1].Ist.AnzahlPunkte","DB65,DINT386",Long,1,R/W,100,,,,,,,,,,"Anzahl der iO geschweißten Punkte",
"DPunkte.Tisch[3].OP[2].Ist.Anzahl_niO","DB65,X396.0",Boolean,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte n.i.O.",
"DPunkte.Tisch[3].OP[2].Ist.AnzahlPunkte","DB65,DINT392",Long,1,R/W,100,,,,,,,,,,"Anzahl der iO geschweißten Punkte",
"DPunkte.Tisch[3].OP[3].Ist.Anzahl_niO","DB65,X402.0",Boolean,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte n.i.O.",
"DPunkte.Tisch[3].OP[3].Ist.AnzahlPunkte","DB65,DINT398",Long,1,R/W,100,,,,,,,,,,"Anzahl der iO geschweißten Punkte",
"DPunkte.Tisch[3].OP[4].Ist.Anzahl_niO","DB65,X408.0",Boolean,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte n.i.O.",
"DPunkte.Tisch[3].OP[4].Ist.AnzahlPunkte","DB65,DINT404",Long,1,R/W,100,,,,,,,,,,"Anzahl der iO geschweißten Punkte",
"DPunkte.Tisch[4].Anzahl","DB65,INT414",Short,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte",
"DPunkte.Tisch[4].Punkt","DB65,BYTE416[100]",Byte Array,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[0]","DB65,BYTE416",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[1]","DB65,BYTE417",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[10]","DB65,BYTE426",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[11]","DB65,BYTE427",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[12]","DB65,BYTE428",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[13]","DB65,BYTE429",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[14]","DB65,BYTE430",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[15]","DB65,BYTE431",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[16]","DB65,BYTE432",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[17]","DB65,BYTE433",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[18]","DB65,BYTE434",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[19]","DB65,BYTE435",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[2]","DB65,BYTE418",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[20]","DB65,BYTE436",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[21]","DB65,BYTE437",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[22]","DB65,BYTE438",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[23]","DB65,BYTE439",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[24]","DB65,BYTE440",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[25]","DB65,BYTE441",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[26]","DB65,BYTE442",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[27]","DB65,BYTE443",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[28]","DB65,BYTE444",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[29]","DB65,BYTE445",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[3]","DB65,BYTE419",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[30]","DB65,BYTE446",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[31]","DB65,BYTE447",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[32]","DB65,BYTE448",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[33]","DB65,BYTE449",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[34]","DB65,BYTE450",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[35]","DB65,BYTE451",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[36]","DB65,BYTE452",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[37]","DB65,BYTE453",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[38]","DB65,BYTE454",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[39]","DB65,BYTE455",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[4]","DB65,BYTE420",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[40]","DB65,BYTE456",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[41]","DB65,BYTE457",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[42]","DB65,BYTE458",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[43]","DB65,BYTE459",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[44]","DB65,BYTE460",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[45]","DB65,BYTE461",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[46]","DB65,BYTE462",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[47]","DB65,BYTE463",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[48]","DB65,BYTE464",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[49]","DB65,BYTE465",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[5]","DB65,BYTE421",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[50]","DB65,BYTE466",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[51]","DB65,BYTE467",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[52]","DB65,BYTE468",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[53]","DB65,BYTE469",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[54]","DB65,BYTE470",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[55]","DB65,BYTE471",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[56]","DB65,BYTE472",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[57]","DB65,BYTE473",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[58]","DB65,BYTE474",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[59]","DB65,BYTE475",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[6]","DB65,BYTE422",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[60]","DB65,BYTE476",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[61]","DB65,BYTE477",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[62]","DB65,BYTE478",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[63]","DB65,BYTE479",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[64]","DB65,BYTE480",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[65]","DB65,BYTE481",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[66]","DB65,BYTE482",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[67]","DB65,BYTE483",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[68]","DB65,BYTE484",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[69]","DB65,BYTE485",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[7]","DB65,BYTE423",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[70]","DB65,BYTE486",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[71]","DB65,BYTE487",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[72]","DB65,BYTE488",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[73]","DB65,BYTE489",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[74]","DB65,BYTE490",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[75]","DB65,BYTE491",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[76]","DB65,BYTE492",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[77]","DB65,BYTE493",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[78]","DB65,BYTE494",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[79]","DB65,BYTE495",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[8]","DB65,BYTE424",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[80]","DB65,BYTE496",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[81]","DB65,BYTE497",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[82]","DB65,BYTE498",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[83]","DB65,BYTE499",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[84]","DB65,BYTE500",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[85]","DB65,BYTE501",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[86]","DB65,BYTE502",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[87]","DB65,BYTE503",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[88]","DB65,BYTE504",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[89]","DB65,BYTE505",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[9]","DB65,BYTE425",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[90]","DB65,BYTE506",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[91]","DB65,BYTE507",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[92]","DB65,BYTE508",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[93]","DB65,BYTE509",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[94]","DB65,BYTE510",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[95]","DB65,BYTE511",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[96]","DB65,BYTE512",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[97]","DB65,BYTE513",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[98]","DB65,BYTE514",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Punkt[99]","DB65,BYTE515",Byte,1,R/W,100,,,,,,,,,,"Schweisspunke aus i.O./ niO.",
"DPunkte.Tisch[4].Sz","DB65,INT410",Short,1,R/W,100,,,,,,,,,,"Schleifenzähler Tisch",
"DPunkte.Tisch[4].ZAnzahl","DB65,INT412",Short,1,R/W,100,,,,,,,,,,"Zwischenergebniss Anzahl",
"DPunkte.Tisch[4].OP[1].Ist.Anzahl_niO","DB65,X520.0",Boolean,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte n.i.O.",
"DPunkte.Tisch[4].OP[1].Ist.AnzahlPunkte","DB65,DINT516",Long,1,R/W,100,,,,,,,,,,"Anzahl der iO geschweißten Punkte",
"DPunkte.Tisch[4].OP[2].Ist.Anzahl_niO","DB65,X526.0",Boolean,1,R/W,100,,,,,,,,,,"Anzahl der Schweißpunkte n.i.O.",
